"UID","env","scenario","trial","x","y","z","chosen"
"345",19,1,4,10,4,0.49,55
"345",19,1,5,10,4,0.51,55
"345",19,1,6,10,4,0.5,55
"345",19,1,7,10,4,0.5,55
"345",19,1,8,10,4,0.5,55
"345",19,1,9,10,4,0.5,55
"345",19,1,10,10,4,0.5,55
"345",19,1,11,10,4,0.5,55
"345",19,1,12,10,4,0.52,55
"345",19,1,13,10,4,0.52,55
"345",19,1,14,9,0,-0.41,10
"346",12,2,1,9,9,0.05,109
"346",12,2,2,9,9,0.05,109
"346",12,2,3,0,0,0.34,1
"346",12,2,4,0,1,0.43,12
"346",12,2,5,0,2,0.37,23
"346",12,2,6,0,3,0.26,34
"346",12,2,7,1,0,0.38,2
"346",12,2,8,1,1,0.42,13
"346",12,2,9,1,2,0.35,24
"346",12,2,10,1,3,0.24,35
"346",12,2,11,2,0,0.33,3
"346",12,2,12,2,1,0.3,14
"346",12,2,13,2,2,0.24,25
"346",12,2,14,3,2,0.09,26
"347",10,1,1,6,10,-0.02,117
"347",10,1,2,4,4,0.34,49
"347",10,1,3,5,4,0.17,50
"347",10,1,4,4,5,0.14,60
"347",10,1,5,3,4,0.43,48
"347",10,1,6,3,3,0.47,37
"347",10,1,7,4,3,0.4,38
"347",10,1,8,2,4,0.35,47
"347",10,1,9,2,3,0.32,36
"347",10,1,10,2,2,0.32,25
"347",10,1,11,1,3,0.03,35
"347",10,1,12,3,2,0.5,26
"347",10,1,13,4,2,0.43,27
"347",10,1,14,2,1,0.38,14
"348",8,2,1,7,7,-0.14,85
"348",8,2,2,2,3,0.15,36
"348",8,2,3,1,2,0.22,24
"348",8,2,4,0,1,0.42,12
"348",8,2,5,0,0,0.5,1
"348",8,2,6,1,0,0.32,2
"348",8,2,7,1,1,0.32,13
"348",8,2,8,0,2,0.29,23
"348",8,2,9,2,1,0.25,14
"348",8,2,10,2,0,0.2,3
"348",8,2,11,3,0,0.16,4
"348",8,2,12,3,1,0.24,15
"348",8,2,13,2,2,0.19,25
"348",8,2,14,0,3,0.2,34
"349",16,1,1,8,0,-0.01,9
"349",16,1,2,7,1,-0.15,19
"349",16,1,3,6,0,-0.13,7
"349",16,1,4,7,0,-0.08,8
"349",16,1,5,0,10,0.07,111
"349",16,1,6,1,9,-0.08,101
"349",16,1,7,2,8,-0.11,91
"349",16,1,8,1,10,0.04,112
"349",16,1,9,2,10,-0.06,113
"349",16,1,10,0,9,-0.04,100
"349",16,1,11,0,8,-0.03,89
"349",16,1,12,5,4,-0.02,50
"349",16,1,13,5,5,0,61
"349",16,1,14,8,9,-0.26,108
"350",16,2,1,4,10,-0.31,115
"350",16,2,2,4,10,-0.33,115
"350",16,2,3,1,2,0.36,24
"350",16,2,4,1,2,0.36,24
"350",16,2,5,0,2,0.15,23
"350",16,2,6,1,3,0.3,35
"350",16,2,7,1,2,0.36,24
"350",16,2,8,1,1,0.42,13
"350",16,2,9,1,2,0.36,24
"350",16,2,10,1,1,0.4,13
"350",16,2,11,1,2,0.37,24
"350",16,2,12,1,1,0.42,13
"350",16,2,13,1,2,0.37,24
"350",16,2,14,2,4,0.37,47
"351",16,1,1,10,2,-0.13,33
"351",16,1,2,6,2,-0.09,29
"351",16,1,3,6,0,-0.13,7
"351",16,1,4,8,2,-0.24,31
"351",16,1,5,10,6,-0.01,77
"351",16,1,6,7,9,-0.33,107
"351",16,1,7,2,9,-0.18,102
"351",16,1,8,3,5,0.19,59
"351",16,1,9,5,5,0,61
"351",16,1,10,3,4,0.21,48
"351",16,1,11,3,3,0.22,37
"351",16,1,12,1,3,0.31,35
"351",16,1,13,1,4,0.25,46
"351",16,1,14,0,2,0.15,23
"352",18,2,1,6,10,0.26,117
"352",18,2,2,6,10,0.26,117
"352",18,2,3,5,10,0.23,116
"352",18,2,4,5,9,0.26,105
"352",18,2,5,6,9,0.34,106
"352",18,2,6,7,8,0.42,96
"352",18,2,7,7,9,0.33,107
"352",18,2,8,7,10,0.22,118
"352",18,2,9,8,8,0.5,97
"352",18,2,10,8,7,0.46,86
"352",18,2,11,7,7,0.32,85
"352",18,2,12,9,8,0.46,98
"352",18,2,13,8,9,0.31,108
"352",18,2,14,1,7,-0.11,79
"353",17,1,1,3,1,-0.45,15
"353",17,1,2,6,9,-0.26,106
"353",17,1,3,9,1,0.01,21
"353",17,1,4,0,6,0.07,67
"353",17,1,5,1,7,0.32,79
"353",17,1,6,0,8,0,89
"353",17,1,7,1,8,0.2,90
"353",17,1,8,2,7,0.51,80
"353",17,1,9,2,6,0.46,69
"353",17,1,10,3,7,0.35,81
"353",17,1,11,3,6,0.26,70
"353",17,1,12,2,7,0.5,80
"353",17,1,13,2,6,0.47,69
"353",17,1,14,1,5,0.22,57
"354",16,2,1,5,9,-0.49,105
"354",16,2,2,2,2,0.35,25
"354",16,2,3,1,3,0.31,35
"354",16,2,4,1,1,0.42,13
"354",16,2,5,3,1,0.02,15
"354",16,2,6,1,1,0.41,13
"354",16,2,7,1,1,0.4,13
"354",16,2,8,1,1,0.4,13
"354",16,2,9,1,1,0.41,13
"354",16,2,10,1,1,0.4,13
"354",16,2,11,1,1,0.41,13
"354",16,2,12,1,1,0.39,13
"354",16,2,13,1,1,0.41,13
"354",16,2,14,6,7,-0.02,84
"356",19,2,1,8,2,-0.07,31
"356",19,2,2,3,7,0.28,81
"356",19,2,3,3,8,0.21,92
"356",19,2,4,3,9,0.05,103
"356",19,2,5,2,7,0.01,80
"356",19,2,6,3,6,0.19,70
"356",19,2,7,4,6,0.33,71
"356",19,2,8,4,7,0.33,82
"356",19,2,9,4,8,0.21,93
"356",19,2,10,5,8,0.17,94
"356",19,2,11,5,7,0.27,83
"356",19,2,12,5,6,0.33,72
"356",19,2,13,5,5,0.27,61
"356",19,2,14,3,4,0.01,48
"357",10,1,1,4,7,-0.09,82
"357",10,1,2,7,3,-0.32,41
"357",10,1,3,0,3,-0.3,34
"357",10,1,4,1,10,0.33,112
"357",10,1,5,0,10,0.31,111
"357",10,1,6,1,9,0.23,101
"357",10,1,7,0,9,0.22,100
"357",10,1,8,2,10,0.31,113
"357",10,1,9,2,10,0.31,113
"357",10,1,10,2,9,0.21,102
"357",10,1,11,3,9,0.24,103
"357",10,1,12,3,10,0.33,114
"357",10,1,13,4,10,0.31,115
"357",10,1,14,5,9,0.24,105
"358",14,2,1,3,5,-0.13,59
"358",14,2,2,6,5,-0.48,62
"358",14,2,3,5,4,-0.36,50
"358",14,2,4,2,5,0.03,58
"358",14,2,5,0,5,0.2,56
"358",14,2,6,0,6,0.11,67
"358",14,2,7,0,4,0.34,45
"358",14,2,8,0,3,0.48,34
"358",14,2,9,0,3,0.51,34
"358",14,2,10,0,3,0.49,34
"358",14,2,11,0,3,0.48,34
"358",14,2,12,0,3,0.49,34
"358",14,2,13,0,3,0.49,34
"358",14,2,14,1,2,0.38,24
"359",11,1,1,10,8,0.19,99
"359",11,1,2,1,2,-0.11,24
"359",11,1,3,2,1,-0.33,14
"359",11,1,4,4,3,0.43,38
"359",11,1,5,5,4,0.21,50
"359",11,1,6,4,4,0.29,49
"359",11,1,7,4,2,0.36,27
"359",11,1,8,3,3,0.37,37
"359",11,1,9,5,3,0.4,39
"359",11,1,10,5,2,0.48,28
"359",11,1,11,5,1,0.37,17
"359",11,1,12,6,1,0.49,18
"359",11,1,13,6,2,0.5,29
"359",11,1,14,8,2,0.36,31
"360",6,2,1,3,8,0.44,92
"360",6,2,2,3,8,0.45,92
"360",6,2,3,2,8,0.24,91
"360",6,2,4,2,7,0.19,80
"360",6,2,5,3,7,0.32,81
"360",6,2,6,3,9,0.27,103
"360",6,2,7,4,9,0.27,104
"360",6,2,8,4,8,0.49,93
"360",6,2,9,4,7,0.33,82
"360",6,2,10,5,7,0.14,83
"360",6,2,11,5,8,0.15,94
"360",6,2,12,5,9,-0.03,105
"360",6,2,13,4,6,-0.02,71
"360",6,2,14,0,0,-0.21,1
"361",0,1,1,3,8,0.07,92
"361",0,1,2,7,8,0.26,96
"361",0,1,3,7,3,0.28,41
"361",0,1,4,7,0,-0.01,8
"361",0,1,5,5,3,0.11,39
"361",0,1,6,9,3,-0.12,43
"361",0,1,7,7,6,0.34,74
"361",0,1,8,6,6,0.03,73
"361",0,1,9,8,6,0.39,75
"361",0,1,10,9,6,0.25,76
"361",0,1,11,8,5,0.46,64
"361",0,1,12,8,5,0.44,64
"361",0,1,13,8,5,0.43,64
"361",0,1,14,7,7,0.3,85
"362",11,2,1,10,6,0.35,77
"362",11,2,2,10,8,0.2,99
"362",11,2,3,10,5,0.22,66
"362",11,2,4,9,6,0.37,76
"362",11,2,5,8,6,0.28,75
"362",11,2,6,9,5,0.21,65
"362",11,2,7,9,7,0.36,87
"362",11,2,8,9,8,0.25,98
"362",11,2,9,8,7,0.25,86
"362",11,2,10,9,7,0.38,87
"362",11,2,11,10,7,0.29,88
"362",11,2,12,9,7,0.36,87
"362",11,2,13,9,7,0.35,87
"362",11,2,14,2,7,-0.03,80
"363",1,1,1,7,10,-0.08,118
"363",1,1,2,3,5,-0.43,59
"363",1,1,3,1,2,-0.28,24
"363",1,1,4,1,8,0.5,90
"363",1,1,5,1,7,0.42,79
"363",1,1,6,1,8,0.51,90
"363",1,1,7,1,8,0.5,90
"363",1,1,8,1,7,0.43,79
"363",1,1,9,1,7,0.44,79
"363",1,1,10,1,8,0.5,90
"363",1,1,11,1,9,0.38,101
"363",1,1,12,1,8,0.5,90
"363",1,1,13,2,8,0.44,91
"363",1,1,14,0,10,0.07,111
"364",14,2,1,2,2,0.3,25
"364",14,2,2,2,2,0.28,25
"364",14,2,3,1,2,0.4,24
"364",14,2,4,0,2,0.49,23
"364",14,2,5,0,2,0.51,23
"364",14,2,6,0,3,0.48,34
"364",14,2,7,0,1,0.4,12
"364",14,2,8,1,1,0.23,13
"364",14,2,9,1,2,0.39,24
"364",14,2,10,0,2,0.5,23
"364",14,2,11,0,1,0.41,12
"364",14,2,12,0,3,0.47,34
"364",14,2,13,0,4,0.35,45
"364",14,2,14,4,7,-0.06,82
"366",13,2,1,10,3,0.45,44
"366",13,2,2,10,3,0.46,44
"366",13,2,3,10,2,0.5,33
"366",13,2,4,10,2,0.5,33
"366",13,2,5,10,2,0.5,33
"366",13,2,6,10,2,0.49,33
"366",13,2,7,10,2,0.5,33
"366",13,2,8,10,2,0.49,33
"366",13,2,9,10,2,0.48,33
"366",13,2,10,10,2,0.48,33
"366",13,2,11,10,2,0.49,33
"366",13,2,12,10,2,0.49,33
"366",13,2,13,10,1,0.26,22
"366",13,2,14,8,1,0.11,20
"368",7,2,1,8,8,-0.15,97
"368",7,2,2,3,1,-0.17,15
"368",7,2,3,5,1,-0.21,17
"368",7,2,4,5,9,-0.35,105
"368",7,2,5,4,9,-0.41,104
"368",7,2,6,0,7,0.2,78
"368",7,2,7,0,6,0.2,67
"368",7,2,8,0,5,0.16,56
"368",7,2,9,1,5,0.17,57
"368",7,2,10,1,8,-0.08,90
"368",7,2,11,1,7,0.06,79
"368",7,2,12,0,7,0.22,78
"368",7,2,13,0,6,0.21,67
"368",7,2,14,8,9,-0.24,108
"369",0,1,1,1,1,-0.37,13
"369",0,1,2,4,7,-0.24,82
"369",0,1,3,7,1,-0.05,19
"369",0,1,4,9,6,0.24,76
"369",0,1,5,9,7,0.04,87
"369",0,1,6,9,5,0.31,65
"369",0,1,7,9,4,0.16,54
"369",0,1,8,10,5,0.13,66
"369",0,1,9,8,5,0.44,64
"369",0,1,10,7,5,0.39,63
"369",0,1,11,6,5,0.15,62
"369",0,1,12,8,4,0.33,53
"369",0,1,13,8,6,0.39,75
"369",0,1,14,8,8,0.09,97
"370",9,2,1,9,9,0.17,109
"370",9,2,2,4,2,-0.31,27
"370",9,2,3,2,10,0.45,113
"370",9,2,4,2,9,0.31,102
"370",9,2,5,3,10,0.39,114
"370",9,2,6,3,9,0.28,103
"370",9,2,7,4,10,0.29,115
"370",9,2,8,0,10,0.26,111
"370",9,2,9,10,0,0.18,11
"370",9,2,10,7,2,0.28,30
"370",9,2,11,7,8,0.08,96
"370",9,2,12,4,5,-0.26,60
"370",9,2,13,2,9,0.33,102
"370",9,2,14,3,5,-0.46,59
"371",1,1,1,2,3,-0.46,36
"371",1,1,2,9,8,-0.23,98
"371",1,1,3,5,9,-0.27,105
"371",1,1,4,9,3,-0.33,43
"371",1,1,5,6,1,0.01,18
"371",1,1,6,1,8,0.5,90
"371",1,1,7,1,7,0.42,79
"371",1,1,8,0,7,0.23,78
"371",1,1,9,0,8,0.32,89
"371",1,1,10,1,9,0.38,101
"371",1,1,11,2,8,0.42,91
"371",1,1,12,2,7,0.3,80
"371",1,1,13,0,9,0.25,100
"371",1,1,14,0,6,0.13,67
"372",13,2,1,4,9,-0.02,104
"372",13,2,2,6,3,0,40
"372",13,2,3,1,2,0.24,24
"372",13,2,4,0,2,0.23,23
"372",13,2,5,1,3,0.24,35
"372",13,2,6,2,2,0.06,25
"372",13,2,7,1,1,0.29,13
"372",13,2,8,1,1,0.29,13
"372",13,2,9,1,1,0.29,13
"372",13,2,10,1,1,0.31,13
"372",13,2,11,1,1,0.3,13
"372",13,2,12,1,1,0.28,13
"372",13,2,13,1,1,0.29,13
"372",13,2,14,4,1,-0.5,16
"373",10,1,1,7,9,-0.14,107
"373",10,1,2,2,3,0.34,36
"373",10,1,3,1,2,0.02,24
"373",10,1,4,3,4,0.42,48
"373",10,1,5,4,4,0.34,49
"373",10,1,6,3,5,0.2,59
"373",10,1,7,3,3,0.47,37
"373",10,1,8,3,2,0.51,26
"373",10,1,9,3,1,0.48,15
"373",10,1,10,4,2,0.42,27
"373",10,1,11,2,2,0.33,25
"373",10,1,12,3,2,0.49,26
"373",10,1,13,3,2,0.5,26
"373",10,1,14,10,7,-0.18,88
"374",15,2,1,2,3,0.04,36
"374",15,2,2,4,7,0.36,82
"374",15,2,3,5,7,0.29,83
"374",15,2,4,3,7,0.35,81
"374",15,2,5,2,7,0.23,80
"374",15,2,6,3,8,0.19,92
"374",15,2,7,4,8,0.26,93
"374",15,2,8,4,9,-0.03,104
"374",15,2,9,4,6,0.25,71
"374",15,2,10,4,5,0.06,60
"374",15,2,11,5,6,0.15,72
"374",15,2,12,6,7,0.21,84
"374",15,2,13,7,7,0.18,85
"374",15,2,14,3,4,0.08,48
"375",13,1,1,1,1,0.31,13
"375",13,1,2,1,2,0.24,24
"375",13,1,3,0,2,0.21,23
"375",13,1,4,0,1,0.34,12
"375",13,1,5,0,0,0.47,1
"375",13,1,6,1,0,0.32,2
"375",13,1,7,2,0,-0.02,3
"375",13,1,8,1,3,0.21,35
"375",13,1,9,2,2,0.07,25
"375",13,1,10,0,3,0.12,34
"375",13,1,11,0,4,0.09,45
"375",13,1,12,2,3,0.14,36
"375",13,1,13,7,7,-0.14,85
"375",13,1,14,6,8,-0.3,95
"376",19,2,1,1,3,-0.05,35
"376",19,2,2,10,10,0.34,121
"376",19,2,3,10,9,0.38,110
"376",19,2,4,9,10,0.18,120
"376",19,2,5,9,9,0.12,109
"376",19,2,6,10,7,0.14,88
"376",19,2,7,10,8,0.27,99
"376",19,2,8,10,9,0.36,110
"376",19,2,9,10,10,0.33,121
"376",19,2,10,10,0,-0.27,11
"376",19,2,11,10,1,-0.1,22
"376",19,2,12,10,10,0.35,121
"376",19,2,13,10,9,0.38,110
"376",19,2,14,7,3,0.2,41
"377",3,1,1,2,4,0.32,47
"377",3,1,2,2,5,0.19,58
"377",3,1,3,2,3,0.34,36
"377",3,1,4,2,2,0.23,25
"377",3,1,5,1,3,0.5,35
"377",3,1,6,3,3,0.2,37
"377",3,1,7,0,3,0.48,34
"377",3,1,8,0,4,0.37,45
"377",3,1,9,0,2,0.39,23
"377",3,1,10,0,1,0.13,12
"377",3,1,11,1,2,0.4,24
"377",3,1,12,1,4,0.39,46
"377",3,1,13,1,1,0.1,13
"377",3,1,14,0,5,0.14,56
"380",16,2,1,10,1,-0.1,22
"380",16,2,2,6,5,0.07,62
"380",16,2,3,5,6,-0.08,72
"380",16,2,4,7,4,0,52
"380",16,2,5,7,6,0.18,74
"380",16,2,6,8,7,0.12,86
"380",16,2,7,7,8,-0.11,96
"380",16,2,8,1,1,0.42,13
"380",16,2,9,1,0,0.35,2
"380",16,2,10,1,2,0.39,24
"380",16,2,11,0,2,0.16,23
"380",16,2,12,2,1,0.24,14
"380",16,2,13,1,3,0.31,35
"380",16,2,14,2,4,0.38,47
"383",11,1,1,2,2,-0.02,25
"383",11,1,2,2,8,0.02,91
"383",11,1,3,8,8,0.15,97
"383",11,1,4,8,2,0.33,31
"383",11,1,5,8,1,0.36,20
"383",11,1,6,7,1,0.5,19
"383",11,1,7,7,2,0.44,30
"383",11,1,8,6,1,0.49,18
"383",11,1,9,6,2,0.51,29
"383",11,1,10,5,2,0.46,28
"383",11,1,11,5,1,0.36,17
"383",11,1,12,5,0,0.24,6
"383",11,1,13,6,0,0.4,7
"383",11,1,14,9,0,0,10
"384",16,2,1,1,0,0.32,2
"384",16,2,2,1,0,0.35,2
"384",16,2,3,1,1,0.4,13
"384",16,2,4,0,0,0.49,1
"384",16,2,5,0,1,0.36,12
"384",16,2,6,0,0,0.48,1
"384",16,2,7,0,0,0.5,1
"384",16,2,8,0,0,0.49,1
"384",16,2,9,0,0,0.5,1
"384",16,2,10,0,0,0.5,1
"384",16,2,11,0,0,0.49,1
"384",16,2,12,0,0,0.5,1
"384",16,2,13,0,0,0.5,1
"384",16,2,14,3,4,0.24,48
"385",4,1,1,4,7,-0.15,82
"385",4,1,2,5,6,-0.36,72
"385",4,1,3,3,8,0.18,92
"385",4,1,4,2,9,0.11,102
"385",4,1,5,2,8,0.15,91
"385",4,1,6,2,7,0.16,80
"385",4,1,7,4,9,0.14,104
"385",4,1,8,3,9,0.19,103
"385",4,1,9,3,10,0.08,114
"385",4,1,10,2,6,0.17,69
"385",4,1,11,1,6,0.01,68
"385",4,1,12,1,5,0,57
"385",4,1,13,2,5,0.14,58
"385",4,1,14,0,3,-0.25,34
"386",15,2,1,4,5,0.06,60
"386",15,2,2,9,1,-0.4,21
"386",15,2,3,0,0,0.1,1
"386",15,2,4,0,10,-0.09,111
"386",15,2,5,10,10,0.26,121
"386",15,2,6,9,10,0.48,120
"386",15,2,7,8,10,0.5,119
"386",15,2,8,7,10,0.25,118
"386",15,2,9,8,9,0.36,108
"386",15,2,10,8,8,0.26,97
"386",15,2,11,9,9,0.26,109
"386",15,2,12,9,8,0.12,98
"386",15,2,13,4,9,-0.01,104
"386",15,2,14,1,6,0.1,68
"388",6,2,1,8,5,0.2,64
"388",6,2,2,8,4,0.16,53
"388",6,2,3,7,4,0.21,52
"388",6,2,4,7,5,0.21,63
"388",6,2,5,7,6,0.16,74
"388",6,2,6,6,5,0.01,62
"388",6,2,7,9,6,-0.03,76
"388",6,2,8,3,1,-0.23,15
"388",6,2,9,0,7,0.26,78
"388",6,2,10,0,6,0.47,67
"388",6,2,11,1,6,0.2,68
"388",6,2,12,0,5,0.51,56
"388",6,2,13,0,4,0.33,45
"388",6,2,14,8,6,0.18,75
"390",11,2,1,6,0,0.4,7
"390",11,2,2,6,0,0.39,7
"390",11,2,3,6,0,0.4,7
"390",11,2,4,6,1,0.49,18
"390",11,2,5,6,1,0.5,18
"390",11,2,6,6,2,0.47,29
"390",11,2,7,6,1,0.49,18
"390",11,2,8,5,2,0.48,28
"390",11,2,9,5,2,0.48,28
"390",11,2,10,5,1,0.37,17
"390",11,2,11,7,2,0.44,30
"390",11,2,12,7,1,0.5,19
"390",11,2,13,7,1,0.5,19
"390",11,2,14,3,5,0.08,59
"391",12,1,1,2,3,0.19,36
"391",12,1,2,2,2,0.22,25
"391",12,1,3,1,2,0.35,24
"391",12,1,4,1,3,0.21,35
"391",12,1,5,0,2,0.38,23
"391",12,1,6,0,1,0.44,12
"391",12,1,7,0,0,0.34,1
"391",12,1,8,0,1,0.45,12
"391",12,1,9,0,1,0.44,12
"391",12,1,10,0,1,0.43,12
"391",12,1,11,0,1,0.46,12
"391",12,1,12,0,1,0.46,12
"391",12,1,13,0,1,0.43,12
"391",12,1,14,3,7,0.5,81
"392",6,2,1,1,4,0.11,46
"392",6,2,2,6,2,-0.01,29
"392",6,2,3,8,7,0.05,86
"392",6,2,4,9,10,-0.14,120
"392",6,2,5,4,10,-0.15,115
"392",6,2,6,1,10,-0.2,112
"392",6,2,7,1,8,0.06,90
"392",6,2,8,3,3,-0.26,37
"392",6,2,9,1,1,-0.09,13
"392",6,2,10,4,0,-0.23,5
"392",6,2,11,9,0,-0.19,10
"392",6,2,12,8,4,0.14,53
"392",6,2,13,10,3,-0.18,44
"392",6,2,14,2,7,0.18,80
"393",1,1,1,5,5,-0.42,61
"393",1,1,2,8,8,-0.25,97
"393",1,1,3,1,1,-0.22,13
"393",1,1,4,1,8,0.51,90
"393",1,1,5,0,8,0.33,89
"393",1,1,6,1,9,0.37,101
"393",1,1,7,2,9,0.31,102
"393",1,1,8,2,8,0.41,91
"393",1,1,9,0,9,0.25,100
"393",1,1,10,0,10,0.05,111
"393",1,1,11,1,7,0.4,79
"393",1,1,12,2,7,0.3,80
"393",1,1,13,1,6,0.19,68
"393",1,1,14,2,5,-0.27,58
"395",19,1,1,2,0,-0.05,3
"395",19,1,2,3,2,0.06,26
"395",19,1,3,4,6,0.34,71
"395",19,1,4,5,6,0.31,72
"395",19,1,5,4,7,0.34,82
"395",19,1,6,3,7,0.25,81
"395",19,1,7,3,6,0.2,70
"395",19,1,8,4,5,0.23,60
"395",19,1,9,5,7,0.28,83
"395",19,1,10,4,8,0.2,93
"395",19,1,11,5,8,0.15,94
"395",19,1,12,5,5,0.28,61
"395",19,1,13,6,5,0.26,62
"395",19,1,14,9,9,0.13,109
"396",2,2,1,3,4,0.18,48
"396",2,2,2,4,5,0.08,60
"396",2,2,3,4,4,0.18,49
"396",2,2,4,5,4,0.1,50
"396",2,2,5,4,3,0.36,38
"396",2,2,6,4,2,0.34,27
"396",2,2,7,4,1,0.17,16
"396",2,2,8,3,3,0.27,37
"396",2,2,9,3,2,0.23,26
"396",2,2,10,5,2,0.27,28
"396",2,2,11,5,3,0.27,39
"396",2,2,12,6,3,0.04,40
"396",2,2,13,2,4,0.19,47
"396",2,2,14,7,4,-0.18,52
"398",1,2,1,3,1,-0.28,15
"398",1,2,2,6,6,-0.38,73
"398",1,2,3,6,2,-0.09,29
"398",1,2,4,9,2,-0.39,32
"398",1,2,5,9,7,-0.24,87
"398",1,2,6,3,8,0.14,92
"398",1,2,7,3,7,-0.01,81
"398",1,2,8,4,7,-0.28,82
"398",1,2,9,4,8,-0.18,93
"398",1,2,10,5,8,-0.3,94
"398",1,2,11,5,9,-0.25,105
"398",1,2,12,4,9,-0.13,104
"398",1,2,13,3,9,0.1,103
"398",1,2,14,7,5,-0.32,63
"399",5,1,1,4,8,0.09,93
"399",5,1,2,4,5,0.13,60
"399",5,1,3,3,6,0.15,70
"399",5,1,4,3,5,0.24,59
"399",5,1,5,3,4,0.39,48
"399",5,1,6,2,4,0.38,47
"399",5,1,7,2,5,0.24,58
"399",5,1,8,2,2,0.21,25
"399",5,1,9,2,3,0.37,36
"399",5,1,10,3,3,0.48,37
"399",5,1,11,3,2,0.39,26
"399",5,1,12,4,3,0.36,38
"399",5,1,13,4,2,0.37,27
"399",5,1,14,0,7,0.13,78
"400",6,2,1,10,7,-0.47,88
"400",6,2,2,1,4,0.11,46
"400",6,2,3,1,2,-0.02,24
"400",6,2,4,1,3,0.05,35
"400",6,2,5,2,5,-0.12,58
"400",6,2,6,1,9,-0.09,101
"400",6,2,7,8,2,0.1,31
"400",6,2,8,8,1,-0.01,20
"400",6,2,9,5,2,-0.3,28
"400",6,2,10,5,5,-0.22,61
"400",6,2,11,4,5,-0.33,60
"400",6,2,12,4,8,0.47,93
"400",6,2,13,4,9,0.26,104
"400",6,2,14,10,8,-0.48,99
"403",19,1,1,4,1,0.15,16
"403",19,1,2,2,9,0.01,102
"403",19,1,3,6,5,0.26,62
"403",19,1,4,7,4,0.22,52
"403",19,1,5,5,6,0.31,72
"403",19,1,6,4,7,0.33,82
"403",19,1,7,3,6,0.2,70
"403",19,1,8,4,6,0.32,71
"403",19,1,9,4,8,0.21,93
"403",19,1,10,5,7,0.26,83
"403",19,1,11,3,7,0.26,81
"403",19,1,12,4,7,0.34,82
"403",19,1,13,4,7,0.35,82
"403",19,1,14,5,8,0.16,94
"405",10,1,1,0,10,0.31,111
"405",10,1,2,0,8,0.11,89
"405",10,1,3,2,10,0.31,113
"405",10,1,4,7,3,-0.32,41
"405",10,1,5,2,8,0.03,91
"405",10,1,6,0,0,-0.06,1
"405",10,1,7,9,10,-0.09,120
"405",10,1,8,10,0,-0.15,11
"405",10,1,9,3,4,0.4,48
"405",10,1,10,4,4,0.35,49
"405",10,1,11,2,4,0.34,47
"405",10,1,12,3,5,0.22,59
"405",10,1,13,0,4,-0.15,45
"405",10,1,14,4,3,0.42,38
"406",19,2,1,5,10,0.07,116
"406",19,2,2,4,1,0.12,16
"406",19,2,3,4,8,0.22,93
"406",19,2,4,3,9,0.07,103
"406",19,2,5,3,8,0.19,92
"406",19,2,6,5,8,0.18,94
"406",19,2,7,6,8,0.07,95
"406",19,2,8,5,7,0.27,83
"406",19,2,9,4,7,0.34,82
"406",19,2,10,4,6,0.34,71
"406",19,2,11,4,5,0.22,60
"406",19,2,12,4,4,0.12,49
"406",19,2,13,3,5,0.07,59
"406",19,2,14,4,3,0.12,38
"407",16,1,1,4,8,-0.44,93
"407",16,1,2,1,1,0.42,13
"407",16,1,3,1,2,0.37,24
"407",16,1,4,0,2,0.14,23
"407",16,1,5,0,1,0.39,12
"407",16,1,6,0,0,0.51,1
"407",16,1,7,1,0,0.34,2
"407",16,1,8,2,0,0.09,3
"407",16,1,9,2,1,0.26,14
"407",16,1,10,2,2,0.36,25
"407",16,1,11,2,3,0.4,36
"407",16,1,12,2,4,0.37,47
"407",16,1,13,1,4,0.27,46
"407",16,1,14,1,5,0.28,57
"409",19,1,1,9,5,0.23,65
"409",19,1,2,8,5,0.17,64
"409",19,1,3,9,4,0.29,54
"409",19,1,4,9,3,0.19,43
"409",19,1,5,8,4,0.2,53
"409",19,1,6,10,4,0.49,55
"409",19,1,7,10,4,0.5,55
"409",19,1,8,10,4,0.49,55
"409",19,1,9,10,4,0.49,55
"409",19,1,10,10,4,0.5,55
"409",19,1,11,10,4,0.5,55
"409",19,1,12,10,4,0.5,55
"409",19,1,13,10,4,0.48,55
"409",19,1,14,2,9,0,102
"410",16,2,1,1,0,0.32,2
"410",16,2,2,4,4,0.06,49
"410",16,2,3,1,8,0,90
"410",16,2,4,1,1,0.4,13
"410",16,2,5,0,1,0.36,12
"410",16,2,6,0,0,0.49,1
"410",16,2,7,1,0,0.35,2
"410",16,2,8,2,0,0.1,3
"410",16,2,9,2,1,0.25,14
"410",16,2,10,2,2,0.37,25
"410",16,2,11,1,2,0.38,24
"410",16,2,12,0,2,0.16,23
"410",16,2,13,1,3,0.3,35
"410",16,2,14,7,4,-0.01,52
"411",19,1,1,10,1,-0.1,22
"411",19,1,2,9,1,-0.32,21
"411",19,1,3,10,2,0.2,33
"411",19,1,4,10,3,0.44,44
"411",19,1,5,10,4,0.49,55
"411",19,1,6,10,5,0.37,66
"411",19,1,7,10,6,0.19,77
"411",19,1,8,9,5,0.23,65
"411",19,1,9,9,4,0.31,54
"411",19,1,10,9,3,0.19,43
"411",19,1,11,8,4,0.18,53
"411",19,1,12,8,5,0.16,64
"411",19,1,13,9,6,0.05,76
"411",19,1,14,5,5,0.27,61
"412",4,2,1,7,7,-0.31,85
"412",4,2,2,2,2,-0.13,25
"412",4,2,3,5,1,0.25,17
"412",4,2,4,5,2,0.22,28
